created_at,full_text,sntiment,location,id
2020-03-15 00:01:51+00:00,"#كلنا_في_البيت_لاجل_السعوديه 
#خليك_بالبيت 
#اغلاق_النوادي_الرياضية 
#StayHome #تعليق_الدراسة https://t.co/TLxQc8CzaD",S,,1238978680648544300
2020-04-11 18:07:20+00:00,#تعليم الباحة.                                            #الملف_الإعلامي_بوزارة_التعليم                   #كلنا_مسؤول                                                #الحجر_المنزلي_واجب_وطني                         #كلنا_في_البيت_لاجل_السعوديه ....أترك مسافة وخل كورونا يعدي https://t.co/kiZzjifWjJ,P,سبيحه بني عدوان,1249036323102560300
2020-03-14 21:15:44+00:00,الكل المفروض يفعل خاصية انثبر بالبيت #كلنا_في_البيت_لاجل_السعوديه,P,,1238936877467664400
2020-03-25 11:27:42+00:00,"#منع_التنقل_بين_المناطق
#نايف_حمدان #شكرا_للقطاع_العسكري_والصحي #سنابات_ابو_فهد #سنابات #فعاليات_الحجر_المنزلي #سناب_تيتان #الغوا_الترم_حياتنا_في_خطر 
تركيب المظلات والسواتر 
تنسيق حدائق عمل مظلات جلسات 
زورونا تجدوا ما يسركم لتواصل 
0558927515 https://t.co/K3cLGQTeuS",S,المملكة العربية السعودية,1242775161948057600
2020-04-03 03:30:36+00:00,"طلعت على العقاب اكثر من بيع السوق..
#اعزل_نفسك #البيرق_البيرق_مطيري #الكارثه #التقصي_الوبايي #الاخوان 

 https://t.co/mjvzaiYiL0",T,خادم الصفاتين الشريفتين,1.24592E+18
2020-03-14 19:47:36+00:00,"#كلنا_في_البيت_لاجل_السعوديه
والله من استهتر وخرج لاي تجمهر انا جميعا برقبته
ليكن شعارنا 
كلنا في البيت من اجل سلامة هذا الشعب الغالي",T,,1238914696318726100
2020-04-11 00:14:31+00:00,#اعزل_نفسك اناشدكم بالله العلي العظيم ومحمد رسول الله بحق هذه الساعة المباركة الثلث الأخير من الليل ان تساعدونا جعانين والله والذي نفسي بيده جعانين ماشي ناكله نهائي  أبوس يداكم ورجلكم وراسكم ساعدوني وهذا حساب ولدي لمن يرغب في تقديم المساعدة لنا https://t.co/xQTOpkJoQT,S,جدة,1248766340674044000
2020-03-29 00:59:27+00:00,#اعزل_نفسك #الرياض من هو الشخص الذي دائمًا ما يتفقد شؤون الجميع ودائمًا ما يكون قلق عليكم؟؟؟؟؟     عاد دايم فيه احد كذا من القروب حنون ماخذ وضعية الام و الاب و الغالب الكل يفقده بجمعاتهم منشنوهم نعطيهم جائزة 😂😂,T,"الرياض, المملكة العربية السعودية",1244066605388181500
2020-04-11 06:40:06+00:00,"@Suliman0220 تغيير جو معاني جميلة وجزلة ياأبو إبراهيم

#الحجر_المنزلي_واجب_وطني https://t.co/e1KJmxYbWz",T,سبيع الغلبا,1248863377327378400
2020-03-14 13:54:18+00:00,"#انثبروا_ببيوتكم #الرياض_الان #الحجر_المنزلي #باقي_المولات اللهم نفس صافية، وعين خاشعة،
وروح سامية، وحياة هانئة .🧡🧡🌾 @Retwit_islam @islamic_pic @qeeqcc https://t.co/F4SEdeYxux",T,اذكروا الله🌻.,1238825787857473500
2020-03-23 21:07:10+00:00,"الأمر خطير للغاية
الإجراءات المتبعةفي بريطانيا وأميركا ودول أخرى تؤكد ان #فيروس_كورونا_المستجدّ خارج السيطرة مااستدعى اتخاذ إجراءات الحظر
الإلتزام ب #الحظر_الجزئي يبعدنا عن إجراءات أشدلمكافحة #كورونا_الجديد 

#السعودية
#منع_التجول
#خليك_في_البيت_وهديتك_ايفون11 
 #وش_تسوي_في_البيت https://t.co/zPeeQ9M0ae",T,,1242196211882504200
2020-03-14 16:13:10+00:00,"#ريتويت #انثبروا_ببيوتكم 
 #تعليق_عمل_البنوك
 #COVIDー19
 #وينك_فيه_الان_اثبت
 #CoronaVirusUpdates 
 #انا_مسوول https://t.co/qIPlmCPtzW",S,رَجَلَ مَنَ اَلَمَاََضَيَ,1238860732562899000
2020-03-24 14:12:06+00:00,"طامي الهاجري : اليوم تقع المسؤوليه على عاتق كل فرد من افراد المجتمع ببذل الغالي والنفيس من اجل الكويت وتتجلى اروع صور البذل والعطاء بالتزامك بتعليمات مؤسسات الدوله واتباع ارشادات الوقاية والسلامه ..
#استحلفكم_بالله_البقاء_في_منازلكم #الحجر_المنزلي_واجب_وطني   #نبيها_صفر https://t.co/eF185tGxAE",C,,1242454144314536000
2020-03-28 23:32:41+00:00,لربما يعوضك الله بشيء احب اليك مما فقدت #اعزل_نفسك #خواطر_راقت_لي #حظر_تجول https://t.co/rAw4yg8oFe,T,,1244044771267686400
2020-03-14 18:54:55+00:00,"اهتمامكم بالوقاية يساعد في حمايتكم وحماية من تحبون:

- تجنب المصافحة
- تجنب الأماكن المزدحمة
- اعزل نفسك مباشرة عند وجود أي أعراض انفلونزا، واتصل بـ ٩٣٧
- اهتم بنظافة اليدين، لأنها أكبر ناقل للعدوى. 

#كورونا #COVIDー19 #كوفيد_19 #كلنا_في_البيت_لاجل_السعوديه",P,Jeddah,1238901440564920300
2020-03-14 17:39:20+00:00,"دكتور في قوى المهمات الامريكية..
الموضوع جاد ويجب التعامل معه بجدية سواءاً كنت في منطقة مصابة أو ليست مصابة لأن العدوى ستصل بلا شك.
 #كلنا_في_البيت_لاجل_السعوديه
#تعليق_عمل_البنوك 
#انثبروا_ببيوتكم 
#فيروس_كرونا https://t.co/9MYSM6yv13",P,,1238882420168052700
2020-03-28 23:56:07+00:00,"يقول نزار قباني:
المرأه التى تبكي بسرعه ثم تعود لتضحك بسرعه إياك ان تخسرها لانها لا تعرف الحقد ابد و تملك قلب يحوي طيبه العالم بأكمله☺ #اعزل_نفسك",T,المملكة العربية السعودية,1244050667121135600
2020-03-29 18:50:00+00:00,#اعزل_نفسك.. وحاسب نفسك على كل ما بدر منك سابقا. هل كان الله راضي عنك وعن افعالك ؟. هذا اهم شئ في العزل حتى يرضى الله عنا ويرحمنا ويعم علينا بالنعم والخيرات  ( لقوله تعالى فاذكروني اذكركم ) https://t.co/fMGYrRQwp1,T,,1244336020104966100
2020-03-14 15:21:16+00:00,يا جماعه الدولة ماقصرت عملت واجبها الأمر خطير اجلسوا في منازلكم وكل شي متوفر  كلها بإذن الله أسبوعين ويروح المرض الوعي مهم كن واعي والله يحفظكم  #انثبروا_ببيوتكم,P,,1238847670879477800
2020-03-27 01:09:07+00:00,"#لأجلك_ياوطن
#التعليم_عن_بُعد
#كلنا_مسؤول
#شكراً_أبطال_التعليم
#فعاليات_الحجر_المنزلي 
#خلك_بالبيت https://t.co/Ks18POoQBC",S,"جدة, المدينة الحالمة",1243344264685379600
2020-04-11 16:06:52+00:00,"تابعونا في #سناب_شات
#سوالف_وأخبار
#كورونا #السعودية #فيروس_كورونا 
#coronavirus #Corona #COVIDー19 #Covid_19 #COVID2019 
#كلنا_مسؤول #حظر_التجول_الكامل #منع_التجول 
#مكافحة_الفساد #نزاهة
#خلك_في_البيت #خلك_بالبيت #اجلس_بالبيت #اجلس_في_بيتك https://t.co/EIiQJWTkmA",S,Kingdom of Saudi Arabia,1249006007856103400
2020-03-14 19:00:33+00:00,"#نجران_الانᅠ 
#انثبروا_ببيوتكم 

محمد خان يحسب الطفاية الحريق معقم 😅 https://t.co/1q73YikPXQ",S,Saudi Arabia - Najran,1238902856759087000
2020-04-07 13:24:31+00:00,"بيان #وزير_الصحة اليوم مؤثر جدا،هل بعد ما سمعناه من وزير الصحة نفسه،ومن المتحدث باسم وزارة الصحة مجال للتراخي أو تسفيه كلّ هذه الجهود،إن لم يكُ للجدّية مكان في هذا الوقت، فمتى سيكون؟!
#اعزل_نفسك 
#عاجل_السعوديه 
#كورونا 
#كوفيد_١٩
#وزارة_الصحة 
#جائحة_كورونا",W,في عالمٍ كان ينيره أبي,1247515601884586000
2020-03-29 00:47:46+00:00,#اعزل_نفسك هو الوسيلة الفعالة لحماية نفسك والمجتمع وهذي طرق لقضاء الوقت فى المنزل https://t.co/mqcejV2P6z,P,"جدة, المملكة العربية السعودية",1244063665864806400
2020-03-23 17:28:08+00:00,"@AlNassrFC ثبته صح 
#منع_التجول https://t.co/BjwR8wUzDo",S,,1242141089265586200
2020-03-14 20:29:04+00:00,"#انثبروا_ببيوتكم 
شعاري هالعطله😂 https://t.co/6sikKKNSay",T,كل شخص لديه معركته الخاصة التي ليس لك علم بها.. فكن لطيفاً دائماً,1238925132602773500
2020-03-29 19:08:58+00:00,"أكثر حاجه اشتقت لها 
من بعد #منع_التجول ؟",T,,1244340793759993900
2020-03-14 16:03:54+00:00,"#انثبروا_ببيوتكم

*قهوتك المفضلة ماراح تموت لو ما شربتها  
*الملابس فالأسواق ماراح تتغير او تنقطع اذا مارحت 
*ماء البحر ماراح ينقص اذا مانزلت تتمشى بالكورنيش 

*شوية حرص تكفون",P,,1238858401137991700
2020-03-14 20:12:35+00:00,فخوره بالإجراءات اللي سوتها السعودية صح ان العدد يخوف بس حكومتنا مطمئنه قلوبنا جداً ☹️💚💚  #كلنا_في_البيت_لاجل_السعوديه,P,,1238920985505603600
2020-03-15 00:49:20+00:00,"شاهد دكتور سعودي ينفعل بعد خروج الناس رغم التحذيرات من فايروس كورونا 
#كلنا_في_البيت_لاجل_السعوديه https://t.co/SIO99yteCl",C,"صلالة, سلطنة عمان",1238990632896659500
2020-03-28 21:54:03+00:00,#اعزل_نفسك https://t.co/1TgX0tLK1k,S,رحمك الله ياأبي💔,1244019948965572600
2020-03-22 05:29:36+00:00,"#الإمارات_وطن_الإنسانية 🇦🇪
#خليك_في_البيت #انا_مع_حظر_التجول_الاجباري
#كلنا_مسؤول #كوفيد_19 #كورونا #COVIDー19 #نبيها_صفر #نصيحه_مصاب_بفيروس_كورونا https://t.co/ZRSrJ1cmQH",C,الله ثم الوطن ثم رئيس الدولة,1241597879615197200
2020-03-14 14:53:45+00:00,"#انثبروا_ببيوتكم
اقععدوو فبيوتكم😂",P,,1238840747568304000
2020-03-14 17:06:53+00:00,"#كلنا_في_البيت_لاجل_السعوديه
يعني ما اسافر وداوم اجلس بالبيت 🤷🏻‍♂️",N,,1238874254046879700
2020-03-29 01:58:26+00:00,"فوائد الفراكشنال ليزر للوجه

😍😊😍😊😍😊😍

#الرياض_الانًٌَُِ 
#اعزل_نفسك https://t.co/UQvXDwoVFU",S,الرياض,1244081450670084000
2020-03-15 04:31:11+00:00,"يا ربنا احفظ بلادنا #عُمان 

#كوفيد_19 
#اجلس_بالبيت 
#إجلسوا_في_بيوتكم 
#تعليق_الدراسة 
#تعليق_الدراسة_في_عمان https://t.co/qYR8EPn7I1",C,"Muscat, Oman",1239046460546715600
2020-03-14 15:16:49+00:00,"#انثبروا_ببيوتكم
قسم بالله صدق ياخي انثبروا مره مستهينين بالمرض ذا وكأنه شي عادي مو خطير تحملوا هالفتره بس وبإذن لله تعدي على خير وترجعون تطلعون مثل م تبون...",P,,1238846553282019300
2020-04-08 14:31:31+00:00,"بما أن السناب معلق 🙄بشنو نتميلح؟! 

#سناب #سناب_معلق #اعزل_نفسك #النسوان_الحلوه #الواتساب #طاطا_بطاطا #StayAtHome",C,"قرطبه, دولة الكويت",1247894849136644000
2020-04-04 14:31:54+00:00,"#عاجل
#قبل_قليل 

#الداخلية: السماح لسكان الأحياء التي شملها #منع_التجول بالخروج للاحتياجات الضرورية الصحية والتموينية، واستمرار الأنشطة خلال أوقات المنع في الأحياء المعزولة في أضيق الحدود، والخروج للحالات الضرورية في الأحياء المعزولة يخضع لمتابعة رجال الأمن. https://t.co/GylDfHamNQ",W,newsksa.laz3@gmail.com موقعي,1246445394386727000
2020-03-26 19:28:57+00:00,"@MOI__911 رجل الأمن والمواطن يدَ بيد للتصدي ل #كورونا
#كلنا_مسؤول 
#منع_التجول بمحافظة رنيه 
#أنتم_أبطال_الميدان_يارجال_الأمن https://t.co/U4NS5aasUZ",P,"مكة المكرمة, المملكة العربية السعودية",1243258657091006500
2020-03-14 17:27:45+00:00,#اجلس_بالبيت وساهم في تقليل سرعة انتشار الفيروس,P,,1238879503553872000
2020-03-14 13:13:24+00:00,"#انثبروا_ببيوتكم

الله يفرجها علينا اكثروا من الدعاء 🌱💓",T,الكتابة,1238815493882032000
2020-04-04 15:11:13+00:00,"في ناس تحصلهم كاتبين بتويتر : 
خلك بالبيت .. ولا تطلع خارج وقت #منع_التجول الا لضرورة 👍🏼
تدخل حسابهم بسناب شات ، تحصل اغلب يومهم برا البيت 🤦🏻‍♂️
#ياخي_تألم",N,"Jubail Industrial City, Kingdom of Saudi Arabia",1246455290624688000
2020-03-25 20:35:37+00:00,"-في قبضة رجال الامن - الامن العام يبث فيديو لمن تمّ القبض عليهم من المخالفين لقرار #منع_التجول وهي نماذج سلبية في المجتمع .
🖌 https://t.co/9pW50bTAFK",W,القصيم,1242913048878297000
2020-03-14 15:58:26+00:00,"للبيع فيلا حي رياض الخزامي شغل شخصي 
المساحة ٥٦٠متر جنوبية شارع ١٥متر
درج صالة فقط 
السوم ٣مليون ٣٠٠
🔴 لمزيد من التفاصيل التواصل خاص مع المشتري مباشر فقط 🔴
#انثبروا_ببيوتكم #عقارات_الرياض #اسأل_عقار_الرياض #فلل_للبيع #تعليق_عمل_البنوك #خاطفه_الدمام",S,المملكة العربية السعودية,1238857023984480300
2020-03-28 21:38:35+00:00,روبوتتنا تشاركم في حملة #خليك_ببيتك_وانشد_لوطنك #ساعة_الأرض #اعزل_نفسك #شمال_الرياض #شكرا_الدفاع_الجوي https://t.co/YlByoA8ffi,W,KSA - Makkah,1244016057892966400
2020-03-14 21:21:51+00:00,#كورونا_مصر #كورونا #خليك_بالبيت #انثبروا_ببيوتكم #كلنا_في_البيت_لاجل_السعوديه,S,Kingdom of Saudi Arabia,1238938415506301000
2020-04-05 20:22:52+00:00,"جالسين فيه بيتنا 
الله يحفظ الكويت 
#خلك_بالبيت 
#نبيها_صفر 
#عيال_عطا 
#الكويتيون_يد_واحدة_ضد_كورونا https://t.co/ULHEwmcDwI",C,"Colorado, USA",1246896106266558500
2020-03-28 22:04:02+00:00,"المُسرف في عاطفته ، يخسر دايماً .""     #اعزل_نفسك",T,ف قلب مكة 😻❤️,1244022464218267600
2020-03-23 21:07:15+00:00,"دوريات وزارة الداخلية حاليا تدخل منطقة الفروانية بسبب عدم الالتزام بالحظر
#نبيها_صفر
#منع_التجول
#حياد https://t.co/5IlWDE24MK",C,Kuwait,1242196231251689500
2020-03-29 18:59:00+00:00,"يارب هذا اليوم 👇
 ... لا يوجد حالات وتشافي جميع الحالات السابقة ...
متفائل بقدرة ورحمة الله على عبادة 
وأثق بعد الله بمجهود قيادتنا وجميع العاملين لمكافحة هذا الفايروس ..🙏
#اعزل_نفسك",T,"جدة, المملكة العربية السعودية",1244338286065340400
2020-03-29 15:32:48+00:00,#اعزل_نفسك تكفون ياخوانً والله اننا محتاجين وربي زوجي كبير وكان يشتغل في محل اجهزه وقفلوه اللحين واحنا ماعندنا حتى مقاضي بيتنا وعلينا فاتوره كهرب وولدي الصغير ماعنده حليب تكفون ساعدونا والله بيتنا فاضي تكفون لو بحليب ولدي افزعولي,S,,1244286394316591000
2020-03-14 16:05:40+00:00,"الصدمة قد تفعل بالمرء شيئان : إما أن تدمره أو أن تصنع منه شخصاً أقوى تصعب هزيمته ...
#انثبروا_ببيوتكم",T,,1238858844987625500
2020-03-29 03:55:40+00:00,#اعزل_نفسك https://t.co/UthIT67IAw,S,المملكة العربية السعودية,1244110952255180800
2020-03-14 21:29:19+00:00,"#شكرا_حكومتنا #اجلس_بالبيت #كلنا_في_البيت_لاجل_السعوديه 
قال اللي بالخااااطر 🤙 
الله يكثر من امثالك واحساسك الوطني الحي 🇸🇦
@f_alabdulkarim https://t.co/Hg82k63tMG",P,,1238940293405331500
2020-03-11 21:50:57+00:00,"عنتريات   وتصريحات   ووعود     

أبطال من ......   

  #كرونا_في_الكويت   #انثبروا_ببيوتكم",C,kuwait-  الكويت,1237858576632139800
2020-04-06 07:30:36+00:00,"@yahya9_5 #آعٌزٍلَ_نِفُسِکْ
#خليك_في_البيت",C,"مسقط, سلطنة عمان",1247064144509108200
2020-03-14 15:10:15+00:00,قهر كانو اهلي بيفرون فيني العالم😒  #انثبروا_ببيوتكم https://t.co/VV1aXU5dGp,N,الرياض,1238844900231262200
2020-03-29 10:06:52+00:00,#اعزل_نفسك اقتَنِموا اوقاتكم بذِكْر الله🤎. https://t.co/HZWZobtepM,T,,1244204370931171300
2020-03-29 06:11:30+00:00,"#اعزل_نفسك
#محمد_بن_سلمان 

المملكة رمز الفخر والعروبه ..والرايه العليا على كل الاوطان ..💚💚 https://t.co/jOIBH4WYsE",P,الشرقيه / الخفجي,1244145137225289700
2020-03-14 19:10:16+00:00,"يارب لك الحمد على نعمة السعـودية .. 💚🇸🇦💚 

#كلنا_في_البيت_لاجل_السعوديه 
#انثبروا_ببيوتكم 
#السعودية",P,Jeddah/Makkah,1238905302889701400
2020-04-10 18:33:41+00:00,"#اضواء_الوطن | #القصيم.. مشاهد من جهود رجال الأمن في تطبيق أمر #منع_التجول.
#كلنا_مسؤول https://t.co/wNlJ0YExbZ",W,"الرياض, السعودية",1248680569707335700
2020-03-14 13:37:35+00:00,"الإنسان متاهة نفسه ,,

 #انثبروا_ببيوتكم",T,الخبر ، نفس الخبر !!,1238821579674595300
2020-03-28 17:09:42+00:00,تم منع  السنابات الشخصية من حضور وتغطية وتصوير الجهود الأمنية في #منع_التجول والنقاط الأمنية وإقتصار ذلك على وسائل الإعلام الرسمية فقط ومنصة السناب التابعة لوزارة الداخلية والجهات التابعة لها فقط,N,المملكة العربية السعودية,1243948391991857200
2020-04-11 07:48:31+00:00,#LockdownHouseParty #سيف_العرب #جيل_التسعينات #CoronaVirusUpdate #اكثر_شي_سويته_بالحجر_المنزلي #الإمارات_وطن_السعادة #البحرين #الدائرة_الثانية #الكويت #آعٌزٍلَ_نِفُسِکْ #صباح_الخير #مجلس_الأمة_الكويتي #هل_يعود https://t.co/GeNCAX3mH2,C,"العاصمه, دولة الكويت",1248880595624702000
2020-03-14 15:55:14+00:00,#انثبروا_ببيوتكم 💞💞💞,S,,1.23886E+18
2020-03-14 18:48:37+00:00,"#انثبروا_ببيوتكم 
#تعليق_عمل_البنوك 
#كورونا #باقي_المولات #كلنا_في_البيت_لاجل_السعوديه #السعودية #عشان_الكويت_خلوكم_في_البيت #إيطاليا #ايقاف_الدوري #كوفيد_19 #الحجر_المنزلي #CoronaVirusUpdates #المفقود_ https://t.co/D7fc0KXSOD",S,تجدوني بالمفضلة,1238899854929264600
2020-03-14 15:55:24+00:00,اي تكفون الوضع خرج عن السيطره  #انثبروا_ببيوتكم,N,,1238856262806376400
2020-03-14 20:06:17+00:00,ليش يجلس فالبيت روح الوديان مع اهلك تمشى بعيد عن التجمعات فكر اصنع اي شي لا تجلس بدون شغل   #اجلس_بالبيت,C,"مسقط, سلطنة عمان",1238919399572193300
2020-03-29 04:05:19+00:00,"حبيبتان إلىٰ الرحمٰن ثقيلتان في الميزان 
سُبحَانَ الله وبحمدِه ، سُبحَانَ الله العظِيـم🌨🌿🌿🌿✔️.
#اعزل_نفسك",T,المملكة العربية السعودية,1244113383869354000
2020-03-29 00:59:10+00:00,#اعزل_نفسك الروسي حبيب بطل العالم مرتين يتحدث عن كورونا ويستشهد بآية من القرآن الكريم https://t.co/TCTtafGDoe,T,العالم 🌎,1244066534462566400
2020-04-07 18:27:56+00:00,"✉🇸🇦| 

كن حدا لكل شائعة .. 
تناقل الأخبار غير الصحيحة يعكس سلبا على الجهود التوعوية التي تقدمها الجهات المختصة . 

@SaudiMOH @security_gov
#كلنا_مسؤول 
#خليك_في_البيت #آعٌزٍلَ_نِفُسِکْ 
#وزارة_الصحة  #كورونا  
#كن_ايجابيا_الله_معك 
#مطوفي_حجاج_جنوب_آسيا https://t.co/Q9iaTI49A6",P,"مكة المكرمة, الرصيفة",1247591958115242000
2020-03-14 23:10:09+00:00,"اتمنى من شركة الكهرباء التفاعل مع موضوع وباء كورونا و المبادرة بخفض تسعيرة فواتير الكهرباء إلى النصف للشهرين القادمه..وذلك كتحفيز للمواطنين والمقيمين على الامتثال في بيوتهم @Saudi_ECRA
@alKahrabaFriend
#شركة_الكهرباء_السعودية
  #كلنا_في_البيت_لاجل_السعوديه
#ساعات_العمل",T,المملكة العربية السعودية,1238965669967859700
2020-03-14 19:28:15+00:00,"#StayHome 
#خلك_بالبيت 
#家にいる 
#ResterAlaMaison 
#ZuhauseBleiben 
#呆在家裡 
#घरपररहना 
#گھررہنا
#Evdekal 
#coronavirus 
#كورونا https://t.co/YfnkGzBr2Q",C,United States,1238909829579567000
2020-03-29 01:34:56+00:00,"انا بس فيني ضيق تنفس وباقي الاعراض مب فيني ولله الحمد 

من زمان وانا اشتكي من ضيق تنفس 😔💔 #اعزل_نفسك",T,,1244075535698976800
2020-03-14 17:40:47+00:00,"#كلنا_في_البيت_لاجل_السعوديه

في ظل هذه الأحداث وتفشي فيروس كرونا .. استغرب بعض مرتادي المطاعم والمقاهي أي نفسية تمتلكون 

والى اي مرحلة وصل بكم الأستهتار 

ولا تلقوا بأنفسكم الى التهلكة",P,,1238882784044875800
2020-04-06 13:48:50+00:00,"مطمئن؛ لأن لا شيء يهدد "" بلدي ""

#اعزل_نفسك 
#التقصي_الوبايي",P,,1247159332774359000
2020-04-01 08:07:35+00:00,"عيني الموظف ..
انت تستلم راتب شهرياً 
تتصل ع الناس الخيرة 
اللي توزع مساعدات للعوائل المتعففة 
بحجة انك فقير وراتبك جاري شهرياً.. 
اتقوا ربكم وخلوا الناس الفقرة بين عيونكم 
بعد شيسوي بينه ربنا وهذا تفكيرنا النتن !
#لأجلكم 
#اعزل_نفسك 
#خليك_في_البيت",T,تغريداتي  ↩️ بالأعجابات ☺️,1245261515743088600
2020-04-01 21:21:43+00:00,"@TawnieRaka @nda2217 انطلقت الآن
#مسابقة_ايفون_الراكه
في يومها الرابع .. شارك معنا
فهناك ٣ أجهزة ايفون بانتظارك
#الأسبوع_الأول
#كورونا #نبيها_صفر
.. مع مكتب الراكة التعاوني تسمع وتربح
#مسابقات_الراكه 

#كورونا_الجديد
#خليك_في_البيت
#كورونا",S,,1245461362870026200
2020-03-14 19:16:35+00:00,"عاجل |

#كلنا_في_البيت_لاجل_السعوديه 
#كورونا 
#الحجر_المنزلي 
#المنبر_الاعلامي_لقبيلة_الزواهرة https://t.co/0mtHylL4SX",W,,1238906890169585700
2020-04-02 09:20:32+00:00,"عندك مشكلة في كاميرات المراقبة بالبيت او الشغل او اي مكان ومش قادر تطلع تدور علي حد يصلحهم 
اتصل بنا وهنرسلك امهر الفنيين لاصلاح العطل
920004764
0569199807
https://t.co/5t1sbYyVNj
#منع_التجول_الكلي #آعٌزٍلَ_نِفُسِکْ #نظام_الاقامه",S,"جدة, المملكة العربية السعودية",1245642259468443600
2020-03-29 01:28:38+00:00,#اعزل_نفسك كانوا يسخرون من المرأه بمقولة المرأه مكانها بيت اهلها وزوجها وانها معززه مكرمه وهي ظلمت كثيرا منهم فعقابهم الله بالمكوث ببيوتهم بسبب فايروس صغير الحجم كم هي عظيمه عواقب الرب بالظالمين اللهم شماته بحقهم,T,الحساب الأخير لي,1244073949748748300
2020-03-29 18:37:57+00:00,"اللهم باركّ لنا في شعبان وَبلغنا رمضان اللهم لا تطل علينا البلاء، وبلغنا رمضان وصلاة التراويح في المساجد ونحن بخير.🕌

 #اعزل_نفسك https://t.co/mR9DwF3MxV",T,"الخفجي, المملكة العربية السعودية",1244332985777782800
2020-04-01 20:23:35+00:00,كيف تقيّم دور الجهات الأمنية والرقابية في تطبيق قانون #منع_التجول ؟,T,,1245446732881805300
2020-03-14 15:20:55+00:00,"#انثبروا_ببيوتكم
ي اهل الخير هذي فاتورة حرمه كبيرة سن وارمله ولا لها بعد الله الاالضمان الاجتماعي تكفلت بفاتورتهامن3سنوات وفاعل خيرتكفل بإجار بيتها وانا لي8شهور ووضعي المادي متردي وتراكمت الفاتورة ولم استطع سدادها وتم فصل الكهرب عليهاوهي الان عندي في البيت
ساعدولوبرتويت ولك الاجر https://t.co/1ivmpLkZLG",S,,1238847584812388400
2020-03-29 01:31:15+00:00,"يارب احفظنا من كل شر 
#الرياض_الان 
 #اعزل_نفسك",T,,1244074609986736000
2020-03-31 01:30:36+00:00,"#كلنا_مسؤول 
#خليك_في_البيت 
#الزم_بيتك 
#كورونا_الجديد 
#كوفيد_19 
#منع_التجول 
#حظر_تجول 
نستقر في البيت ما من ضرر
لا أمر سلمان لامرهـ نطيع
انتحزم للكورونا جميع 
كلنا للحق ولجلك بلادي
من قديم العهد وحنا نعمر 🇸🇦💚 https://t.co/PrZbiVnHGA",P,"Riyadh ""K.S.A🇸🇦💚",1.2448E+18
2020-04-11 20:52:21+00:00,"اجابة عن بعض التساؤلات حول إمكانية دخول #مسقط 
#عمان_تواجه_كورونا 
#اجلس_بالبيت https://t.co/RIgCy2a2Hq",C,,1249077852991078400
2020-03-14 19:07:53+00:00,"العربيه في بث مباشرمن مستشفى النور الآن لوصول حالات كورونا الى48لاحول ولا قوة الا بالله
#انثبروا_ببيوتكم #تعليق_عمل_البنوك #باقي_المولات #كلنا_في_البيت_لاجل_السعوديه #كورونا #وينك_فيه_الان_اثبت #عشان_الكويت_خلوكم_في_البيت #ايقاف_الدوري #الحجر_المنزلي #كوفيد_19 #السعودية #إيطاليا https://t.co/qFI76Zw3Q5",W,,1238904700961017900
2020-04-01 10:48:22+00:00,"لا تسمع كلام اللي يهون أزمة الوضع الصحي الحالي

ماعليك منهم
شدد إحترازك 
وإحمي نفسك وأحبابك
.
#خليك_في_البيت
#نبيها_صفر
#خلك_بالبيت
#السعودية_العظمى https://t.co/pAxoAdJGsw",P,,1245301977233477600
2020-03-11 15:16:50+00:00,"نرد و نقول...
سبب الاجازة هي صحة المجتمع و الأسر
يعني مو اجازة طلعات و وناسة يعني #انثبروا_ببيوتكم 🙂 https://t.co/R602TlO7Wi",C,milano / kuwait,1237759392524746800
2020-03-14 13:52:55+00:00,#انثبروا_ببيوتكم اي والله انثبروا!,P,,1238825437716983800
2020-03-28 23:17:59+00:00,".
تركيا تتهم السعوديه بنشر كورونا لديها ❗
➖ وجاء الرد المزلزل من أشقائنا من مصر..

شكرا يا أشقائنا واخواننا العرب 🙏
.
#الحوثي
#الرياض_الان
#اعزل_نفسك
#جازان_الان
#شكرا_الدفاع_الجوي https://t.co/CE6o50AO1S",T,,1244041070528299000
2020-03-28 23:27:51+00:00,"#اعزل_نفسك
نعم .. 
واقرأ أذكارك وادع ربك وتب إلى خالقك من كل ذنب وخطيئة سالفة وحاضرة.. 
نرى الموت يتخطف البشر حول العالم ولا نعتبر؟!
ربنا ظلمنا أنفسنا وإن لم تغفر لنا وترحمنا لنكونن من الخاسرين",T,,1244043554617471000
2020-03-29 15:28:32+00:00,"#اعزل_نفسك #ابطال_الدفاع_الجوي #ابطال_الصحه #السعوديه #الحلقه_الاخيره
'
'

#يتبع 🔂

بالجو  نردع  كل فعل بمحله 
وندمره تدمير  شامل  مداوي 
••
وكوادر الصحه يصدون عله
متصدرين الواجهه والهقاوي
••
ثابت وطنا  شامخ  الحمدلله
بالقمه #القمه مكانه سماوي  
'
#عبدالاله_الكساب 👇👇 https://t.co/uymffv8GKW",T,"القريات, المملكة العربية السعودية",1244285318796320800
2020-04-03 13:46:09+00:00,"خذ المعلومة من مصدرها..

#كلنا_مسؤول
#وزارة_الصحة
#اعزل_نفسك https://t.co/WkeZMBbJBT",P,المملكة العربيةالسعودية،الرياض,1246071492657336300
